document_id,timestamp,volume,absolute_value
eslevu274385_BR2294_ID735,2021-04-04T06:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T06:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T07:00:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T07:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T07:30:00+00:00,1.2,1.2
eslevu274385_BR2294_ID735,2021-04-04T07:45:00+00:00,1.5,1.5
eslevu274385_BR2294_ID735,2021-04-04T08:00:00+00:00,1.8,1.8
eslevu274385_BR2294_ID735,2021-04-04T08:15:00+00:00,2.4,2.4
eslevu274385_BR2294_ID735,2021-04-04T08:30:00+00:00,1.8,1.8
eslevu274385_BR2294_ID735,2021-04-04T08:45:00+00:00,0.9,0.9
eslevu274385_BR2294_ID735,2021-04-04T09:00:00+00:00,1.8,1.8
eslevu274385_BR2294_ID735,2021-04-04T09:15:00+00:00,2.7,2.7
eslevu274385_BR2294_ID735,2021-04-04T09:30:00+00:00,3.3,3.3
eslevu274385_BR2294_ID735,2021-04-04T09:45:00+00:00,3.6,3.6
eslevu274385_BR2294_ID735,2021-04-04T10:00:00+00:00,3.6,3.6
eslevu274385_BR2294_ID735,2021-04-04T10:15:00+00:00,3.9,3.9
eslevu274385_BR2294_ID735,2021-04-04T10:30:00+00:00,2.7,2.7
eslevu274385_BR2294_ID735,2021-04-04T10:45:00+00:00,2.4,2.4
eslevu274385_BR2294_ID735,2021-04-04T11:00:00+00:00,3.6,3.6
eslevu274385_BR2294_ID735,2021-04-04T11:15:00+00:00,3.9,3.9
eslevu274385_BR2294_ID735,2021-04-04T11:30:00+00:00,4.2,4.2
eslevu274385_BR2294_ID735,2021-04-04T11:45:00+00:00,4.5,4.5
eslevu274385_BR2294_ID735,2021-04-04T12:00:00+00:00,4.2,4.2
eslevu274385_BR2294_ID735,2021-04-04T12:15:00+00:00,4.2,4.2
eslevu274385_BR2294_ID735,2021-04-04T12:30:00+00:00,3.9,3.9
eslevu274385_BR2294_ID735,2021-04-04T12:45:00+00:00,3.3,3.3
eslevu274385_BR2294_ID735,2021-04-04T13:00:00+00:00,2.1,2.1
eslevu274385_BR2294_ID735,2021-04-04T13:15:00+00:00,3.0,3.0
eslevu274385_BR2294_ID735,2021-04-04T13:30:00+00:00,3.3,3.3
eslevu274385_BR2294_ID735,2021-04-04T13:45:00+00:00,3.3,3.3
eslevu274385_BR2294_ID735,2021-04-04T14:00:00+00:00,2.7,2.7
eslevu274385_BR2294_ID735,2021-04-04T14:15:00+00:00,3.0,3.0
eslevu274385_BR2294_ID735,2021-04-04T14:30:00+00:00,3.0,3.0
eslevu274385_BR2294_ID735,2021-04-04T14:45:00+00:00,2.4,2.4
eslevu274385_BR2294_ID735,2021-04-04T15:00:00+00:00,2.1,2.1
eslevu274385_BR2294_ID735,2021-04-04T15:15:00+00:00,1.8,1.8
eslevu274385_BR2294_ID735,2021-04-04T15:30:00+00:00,1.5,1.5
eslevu274385_BR2294_ID735,2021-04-04T15:45:00+00:00,1.2,1.2
eslevu274385_BR2294_ID735,2021-04-04T16:00:00+00:00,0.6,0.6
eslevu274385_BR2294_ID735,2021-04-04T16:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T16:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T16:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T17:00:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T17:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T17:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T17:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T18:00:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T18:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T18:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T18:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T19:00:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T19:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T19:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T19:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T20:00:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T20:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T20:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T20:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T21:00:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T21:15:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T21:30:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T21:45:00+00:00,0.0,0.0
eslevu274385_BR2294_ID735,2021-04-04T22:00:00+00:00,0.0,0.0
